Hides and skins exports 1/,,,,,,,,,,,,,,,,,,,,Hides and skins exports 1/,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,States ranked 2017,,,,,,,,,,,,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,Rank
,,,,,,,,Million $,,,,,,,,,,,,,,,,,,,,Million $,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,10.6,14.8,13.4,12.4,10.9,12.6,15.8,15.9,14.5,8.5,14.4,16.3,14.8,21.3,20.6,17.3,10.7,10.9,,Delaware,0.4,0.5,0.4,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.4,0.2,0.2,0.2,0.2,,46
Washington,22.7,24.4,22.5,18.0,15.5,19.4,21.1,24.5,19.5,15.1,22.0,22.1,25.0,30.4,25.6,25.1,19.3,16.2,,New Hampshire,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.4,0.4,0.4,0.2,0.2,0.2,,47
West Virginia,2.9,3.2,3.2,2.9,2.6,3.2,3.7,4.0,3.7,3.4,3.9,4.4,5.5,7.0,6.8,5.2,4.0,4.1,,New Jersey,0.3,0.4,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.5,0.3,0.3,0.2,0.1,,48
Wisconsin,24.1,30.9,26.0,26.0,26.3,27.8,33.0,32.4,29.9,20.6,32.2,43.5,44.0,58.4,53.9,55.1,40.3,41.7,,Alaska,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,49
Wyoming,22.9,30.1,26.1,22.3,24.6,21.1,26.0,26.3,21.2,16.8,26.6,31.1,34.5,38.9,34.8,27.5,21.6,20.6,,Rhode Island,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,50
United States,"1,561.7","1,962.7","1,745.3","1,782.0","1,745.0","1,776.6","2,045.5","2,165.9","2,064.1","1,464.9","2,284.3","2,662.6","2,783.8","3,134.0","2,924.7","2,434.9","1,919.9","1,887.9",,United States,"1,561.7","1,962.7","1,745.3","1,782.0","1,745.0","1,776.6","2,045.5","2,165.9","2,064.1","1,464.9","2,284.3","2,662.6","2,783.8","3,134.0","2,924.7","2,434.9","1,919.9","1,887.9",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/ Export values are calibrated such that the sum of State export estimates for a commodity equals the total U.S. export value for the commodity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Data sources: USDA, Economic Research Service; USDA, Foreign Agricultural Service, Global Agricultural Trade System.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
